3,6,22,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-3.6.22.tgz
3,6,22,rhel,8,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel80-3.6.22.tgz
3,6,22,suse,12,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse12-3.6.22.tgz
3,6,22,ubuntu,14,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1404-3.6.22.tgz
3,6,22,ubuntu,16,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1604-3.6.22.tgz
3,6,22,ubuntu,18,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1804-3.6.22.tgz
3,6,22,windows,generic,https://fastdl.mongodb.org/win32/mongodb-win32-x86_64-2008plus-ssl-3.6.22.zip
3,4,24,amazonlinux,1,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon-3.4.24.tgz
3,4,24,debian,8,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian81-3.4.24.tgz
3,4,24,linux,generic,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-3.4.24.tgz
3,4,24,osx,generic,https://fastdl.mongodb.org/osx/mongodb-osx-ssl-x86_64-3.4.24.tgz
3,4,24,rhel,6,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel62-3.4.24.tgz
3,4,24,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-3.4.24.tgz
3,4,24,rhel,8,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel80-3.4.24.tgz
3,4,24,suse,12,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse12-3.4.24.tgz
3,4,24,ubuntu,14,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1404-3.4.24.tgz
3,4,24,ubuntu,16,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1604-3.4.24.tgz
3,4,24,windows,generic,https://fastdl.mongodb.org/win32/mongodb-win32-x86_64-3.4.24.zip
3,2,22,amazonlinux,1,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon-3.2.22.tgz
3,2,22,debian,8,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian81-3.2.22.tgz
3,2,22,linux,generic,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-3.2.22.tgz
3,2,22,osx,generic,https://fastdl.mongodb.org/osx/mongodb-osx-ssl-x86_64-3.2.22.tgz
3,2,22,rhel,6,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel62-3.2.22.tgz
3,2,22,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-3.2.22.tgz
3,2,22,rhel,5,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel55-3.2.22.tgz
3,2,22,suse,12,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse12-3.2.22.tgz
3,2,22,ubuntu,14,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1404-3.2.22.tgz
3,2,22,ubuntu,16,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1604-3.2.22.tgz
3,2,22,windows,generic,https://fastdl.mongodb.org/win32/mongodb-win32-x86_64-3.2.22.zip
3,0,15,amazonlinux,1,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon-3.0.15.tgz
3,0,15,debian,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian71-3.0.15.tgz
3,0,15,linux,generic,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-3.0.15.tgz
3,0,15,osx,generic,https://fastdl.mongodb.org/osx/mongodb-osx-ssl-x86_64-3.0.15.tgz
3,0,15,rhel,6,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel62-3.0.15.tgz
3,0,15,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-3.0.15.tgz
3,0,15,rhel,5,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel55-3.0.15.tgz
3,0,15,suse,11,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse11-3.0.15.tgz
3,0,15,ubuntu,12,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1204-3.0.15.tgz
3,0,15,ubuntu,14,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1404-3.0.15.tgz
3,0,15,windows,generic,https://fastdl.mongodb.org/win32/mongodb-win32-x86_64-3.0.15.zip
4,4,3,amazonlinux,2,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon2-4.4.3.tgz
4,4,3,amazonlinux,1,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon-4.4.3.tgz
4,4,3,debian,9,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian92-4.4.3.tgz
4,4,3,debian,10,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian10-4.4.3.tgz
4,4,3,osx,generic,https://fastdl.mongodb.org/osx/mongodb-macos-x86_64-4.4.3.tgz
4,4,3,rhel,6,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel62-4.4.3.tgz
4,4,3,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-4.4.3.tgz
4,4,3,rhel,8,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel80-4.4.3.tgz
4,4,3,suse,12,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse12-4.4.3.tgz
4,4,3,suse,15,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse15-4.4.3.tgz
4,4,3,ubuntu,16,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1604-4.4.3.tgz
4,4,3,ubuntu,18,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1804-4.4.3.tgz
4,4,3,ubuntu,20,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu2004-4.4.3.tgz
4,4,3,windows,generic,https://fastdl.mongodb.org/windows/mongodb-windows-x86_64-4.4.3.zip
4,4,2,amazonlinux,2,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon2-4.4.2.tgz
4,4,2,amazonlinux,1,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon-4.4.2.tgz
4,4,2,debian,9,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian92-4.4.2.tgz
4,4,2,debian,10,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian10-4.4.2.tgz
4,4,2,osx,generic,https://fastdl.mongodb.org/osx/mongodb-macos-x86_64-4.4.2.tgz
4,4,2,rhel,6,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel62-4.4.2.tgz
4,4,2,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-4.4.2.tgz
4,4,2,rhel,8,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel80-4.4.2.tgz
4,4,2,suse,12,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse12-4.4.2.tgz
4,4,2,suse,15,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse15-4.4.2.tgz
4,4,2,ubuntu,16,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1604-4.4.2.tgz
4,4,2,ubuntu,18,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1804-4.4.2.tgz
4,4,2,ubuntu,20,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu2004-4.4.2.tgz
4,4,2,windows,generic,https://fastdl.mongodb.org/windows/mongodb-windows-x86_64-4.4.2.zip
4,4,1,amazonlinux,2,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon2-4.4.1.tgz
4,4,1,amazonlinux,1,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon-4.4.1.tgz
4,4,1,debian,9,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian92-4.4.1.tgz
4,4,1,debian,10,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian10-4.4.1.tgz
4,4,1,osx,generic,https://fastdl.mongodb.org/osx/mongodb-macos-x86_64-4.4.1.tgz
4,4,1,rhel,6,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel62-4.4.1.tgz
4,4,1,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-4.4.1.tgz
4,4,1,rhel,8,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel80-4.4.1.tgz
4,4,1,suse,12,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse12-4.4.1.tgz
4,4,1,suse,15,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse15-4.4.1.tgz
4,4,1,ubuntu,16,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1604-4.4.1.tgz
4,4,1,ubuntu,18,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1804-4.4.1.tgz
4,4,1,ubuntu,20,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu2004-4.4.1.tgz
4,4,1,windows,generic,https://fastdl.mongodb.org/windows/mongodb-windows-x86_64-4.4.1.zip
4,4,0,amazonlinux,2,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon2-4.4.0.tgz
4,4,0,amazonlinux,1,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon-4.4.0.tgz
4,4,0,debian,9,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian92-4.4.0.tgz
4,4,0,debian,10,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian10-4.4.0.tgz
4,4,0,osx,generic,https://fastdl.mongodb.org/osx/mongodb-macos-x86_64-4.4.0.tgz
4,4,0,rhel,6,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel62-4.4.0.tgz
4,4,0,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-4.4.0.tgz
4,4,0,rhel,8,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel80-4.4.0.tgz
4,4,0,suse,12,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse12-4.4.0.tgz
4,4,0,suse,15,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse15-4.4.0.tgz
4,4,0,ubuntu,16,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1604-4.4.0.tgz
4,4,0,ubuntu,18,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1804-4.4.0.tgz
4,4,0,ubuntu,20,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu2004-4.4.0.tgz
4,4,0,windows,generic,https://fastdl.mongodb.org/windows/mongodb-windows-x86_64-4.4.0.zip
4,2,11,amazonlinux,2,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon2-4.2.11.tgz
4,2,11,amazonlinux,1,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon-4.2.11.tgz
4,2,11,debian,9,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian92-4.2.11.tgz
4,2,11,debian,10,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian10-4.2.11.tgz
4,2,11,osx,generic,https://fastdl.mongodb.org/osx/mongodb-macos-x86_64-4.2.11.tgz
4,2,11,rhel,6,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel62-4.2.11.tgz
4,2,11,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-4.2.11.tgz
4,2,11,rhel,8,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel80-4.2.11.tgz
